0,0,0,252,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,215,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,116,108,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,169,0,0,0,0,0,0
0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,169,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,169,0,0,0
75,123,136,148,32,136,0,102,104,79,60,0,0,0,0,0,0,0,0,0,196,0
0,70,115,57,0,84,0,101,115,123,49,0,0,0,0,0,0,0,0,0,0,196
136,30,0,128,137,75,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0
